year,country,animal_id,order,family,genus,binomial,pregnant_mod,lactating_mod,specimen_id,specimen_type_group,test_requested,test_requested_protocol,test_requested_mod,test_requested_viral_family,diagnostic_laboratory_name,test_id,confirmation_result_mod,virus_detected,viral_species
2011,Brazil,75653,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383248,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671443,Negative,0,NA
2011,Brazil,75653,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383248,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",671363,Negative,0,NA
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641950,Negative,0,NA
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",671888,Negative,0,NA
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",642123,Negative,0,NA
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",642122,Negative,0,NA
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642435,Positive,1,PREDICT_HV-40
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671424,Negative,0,NA
2011,Brazil,75655,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382941,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",671367,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",642010,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",671871,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",642139,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",642138,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642414,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671454,Negative,0,NA
2011,Brazil,75666,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383254,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",671364,Negative,0,NA
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",642000,Negative,0,NA
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",671872,Negative,0,NA
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",642134,Negative,0,NA
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",642140,Negative,0,NA
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642407,Positive,1,PREDICT_HV-61
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671444,Negative,0,NA
2011,Brazil,75667,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383322,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",671370,Negative,0,NA
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641999,Negative,0,NA
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",671889,Negative,0,NA
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",642125,Negative,0,NA
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",642124,Negative,0,NA
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642436,Positive,1,PREDICT_HV-40
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671425,Negative,0,NA
2011,Brazil,75675,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,382947,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",671368,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",642003,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",671842,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",642063,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",642126,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642437,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671426,Negative,0,NA
2011,Brazil,75676,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,383123,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",671369,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641839,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",672049,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",316279,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",316358,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642495,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671705,Negative,0,NA
2011,Brazil,76644,Chiroptera,Molossidae,Molossus,Molossus molossus,0,0,394039,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",316028,Negative,0,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641864,Negative,0,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",672060,Negative,0,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",316282,Negative,0,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",316366,Negative,0,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642480,Positive,1,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671708,Negative,0,NA
2011,Brazil,76647,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,393319,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",316031,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641852,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",672024,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",316323,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",316378,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642530,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671735,Negative,0,NA
2011,Brazil,76650,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,0,0,394203,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",316012,Negative,0,NA
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641873,Positive,1,PREDICT_AdV-13
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",672063,Negative,0,NA
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",316325,Negative,0,NA
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",316380,Negative,0,NA
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642523,Negative,0,NA
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671737,Negative,0,NA
2011,Brazil,76652,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,393415,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",316014,Negative,0,NA
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641866,Positive,1,PREDICT_AdV-13
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"ICB II, University of São Paulo",672064,Negative,0,NA
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"ICB II, University of São Paulo",316326,Negative,0,NA
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",316381,Negative,0,NA
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"ICB II, University of São Paulo",642473,Negative,0,NA
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",671738,Negative,0,NA
2011,Brazil,76658,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,393423,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",316015,Negative,0,NA
2011,Brazil,76660,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,0,0,393878,oral/nasal/oropharyngeal swab,Adenoviruses,"Wellehan et al, Pol gene","Adenoviridae, Adenoviruses: Wellehan, Pol",Adenoviridae,"ICB II, University of São Paulo",641848,Positive,1,PREDICT_AdV-71
